"","DATE","WSR_PK","WSR_AV","T_PK","T85","RH85","U85","V85","T70","U70","V70","T50","RH50","U50","V50","SLP","Precp","OzoneDay1hPeak","Oz8h","WSR.vect","T.vect"
"132",1998-05-12,0.49,0.29,0.684,0.870253164556962,0.23,0.0236,0.071,0.731800766283525,0.0826,0.006,0.662337662337662,0.21,0.4028,-0.0912,0.32,0,"0","1","6","5"
"133",1998-05-13,0.43,0.3,0.638,0.870253164556962,0.18,-0.032,0.1454,0.831417624521073,0.0512,0.0606,0.670995670995671,0.19,0.349,0,0.36,0,"0","0","6","5"
"134",1998-05-14,0.52,0.4,0.694,0.854430379746835,0.44,0.0644,0.221,0.931034482758621,0.1194,0.1534,0.718614718614719,0.08,0.2018,-0.0356,0.44,0,"0","0","6","3"
"135",1998-05-15,0.41,0.31,0.744,0.939873417721519,0.37,0,0.211,0.888888888888889,0.0672,0.136,0.70995670995671,0.43,0.1524,0.071,0.466666666666667,0,"0","0","6","5"
"136",1998-05-16,0.37,0.18,0.736,0.813291139240506,0.51,0.117,0.1602,0.842911877394636,0.1188,0.0898,0.670995670995671,0.33,0.1518,0.1164,0.546666666666667,0,"0","0","6","5"
"137",1998-05-17,0.29,0.16,0.778,0.816455696202532,0.16,0.1236,-0.0108,0.85823754789272,0.0954,-0.0344,0.623376623376623,0.62,0.0942,-0.0412,0.6,0,"0","1","6","5"
"138",1998-05-18,0.33,0.15,0.788,0.825949367088608,0.2,0.0428,-0.036,0.842911877394636,0.0456,-0.0352,0.61038961038961,0.59,0.1076,-0.056,0.573333333333333,0,"1","1","4","5"
"139",1998-05-19,0.36,0.16,0.764,0.863924050632911,0.27,-0.0336,0.0024,0.800766283524904,0.0512,-0.0456,0.601731601731602,0.58,0.1558,-0.152,0.546666666666667,0,"0","1","4","5"
"140",1998-05-20,0.46,0.21,0.758,0.889240506329114,0.28,-0.0374,0.057,0.812260536398468,0.02,-0.0534,0.658008658008658,0.4,0.0492,-0.1836,0.546666666666667,0,"0","1","4","5"
"141",1998-05-21,0.4,0.28,0.762,0.958860759493671,0.38,0.0862,0.0442,0.846743295019157,0.1114,-0.0966,0.653679653679654,0.53,0.127,-0.1588,0.506666666666667,0,"0","0","6","5"
"142",1998-05-22,0.43,0.33,0.744,0.965189873417721,0.31,0.063,0.075,0.842911877394636,0.0594,-0.0448,0.645021645021645,0.74,0.1096,-0.0976,0.426666666666667,0,"0","0","6","5"
"143",1998-05-23,0.4,0.28,0.718,0.977848101265823,0.26,0.0086,0.2106,0.865900383141762,0.0804,0.072,0.718614718614719,0.49,0.0952,-0.0232,0.4,0,"0","0","6","3"
"144",1998-05-24,0.39,0.31,0.74,0.889240506329114,0.22,0.0912,0.1302,0.865900383141762,0.0314,0.0756,0.744588744588745,0.49,0.1438,0.0894,0.413333333333333,0,"0","0","6","3"
"145",1998-05-25,0.47,0.29,0.748,0.718354430379747,0.83,-0.0098,-0.0106,0.689655172413793,0.0276,0.0288,0.735930735930736,0.19,0.0692,0.1182,0.466666666666667,0,"0","0","6","5"
"146",1998-05-26,0.45,0.27,0.736,0.794303797468354,0.66,-0.0332,0.069,0.770114942528736,0.0236,0.0434,0.735930735930736,0.58,0.1538,0.1544,0.426666666666667,0,"0","0","3","3"
"147",1998-05-27,0.44,0.25,0.752,0.753164556962025,0.7,-0.0054,0.0306,0.804597701149425,-0.0118,-4e-04,0.627705627705628,0.71,0.206,0.0464,0.413333333333333,0.00484261501210654,"0","0","5","2"
"148",1998-05-28,0.48,0.15,0.812,0.80379746835443,0.55,-0.026,0.0322,0.808429118773946,0.0302,0.041,0.649350649350649,0.44,0.2,0.0666,0.426666666666667,0,"0","0","1","3"
"149",1998-05-29,0.31,0.15,0.818,0.816455696202532,0.74,-0.0224,0.0274,0.758620689655172,0.0162,-0.0312,0.70995670995671,0.19,0.0714,-0.04,0.44,0,"1","1","1","3"
"150",1998-05-30,0.26,0.17,0.838,0.806962025316456,0.91,-0.0284,-0.0614,0.777777777777778,-0.1272,-0.1392,0.766233766233766,0.15,-0.034,-0.1922,0.426666666666667,0,"0","0","2","3"
"151",1998-05-31,0.41,0.23,0.85,0.835443037974683,0.83,-0.0348,-0.0348,0.78544061302682,-0.105,-0.1108,0.87012987012987,0.09,-0.053,-0.193,0.4,0,"0","0","5","3"
"152",1998-06-01,0.39,0.25,0.844,0.895569620253164,0.4,0.0176,0.0358,0.831417624521073,-0.0798,-0.1062,0.987012987012987,0.04,0.0442,-0.1068,0.413333333333333,0,"0","0","6","3"
"153",1998-06-02,0.47,0.33,0.812,0.949367088607595,0.17,0.041,0.0996,0.888888888888889,-0.037,0.0346,1,0.03,0.1198,-0.09,0.36,0,"0","0","6","6"
"154",1998-06-03,0.53,0.39,0.762,0.854430379746835,0.6,0.1268,0.1684,0.931034482758621,-8e-04,0.1376,0.943722943722944,0.03,0.0956,0.1572,0.346666666666667,0,"0","0","6","3"
"155",1998-06-04,0.53,0.39,0.778,0.810126582278481,0.91,0.0808,0.2048,0.816091954022989,0.171,0.2442,0.913419913419913,0.12,0.252,0.2114,0.333333333333333,0,"0","0","6","3"
"156",1998-06-05,0.4,0.25,0.758,0.848101265822785,0.81,0.1,0.1894,0.773946360153257,0.124,0.052,0.753246753246753,0.36,0.2152,0.0188,0.293333333333333,0.1181598062954,"0","0","5","7"
"157",1998-06-06,0.38,0.29,0.588,0.816455696202532,0.82,0.1332,0.0224,0.743295019157088,0.2656,0.1064,0.696969696969697,0.73,0.4672,0.017,0.346666666666667,0,"0","0","3","2"
"158",1998-06-07,0.47,0.31,0.71,0.75,0.67,0.0316,-0.0414,0.681992337164751,0.071,-0.1228,0.701298701298701,0.03,0.2928,-0.1386,0.6,0,"0","0","6","5"
"159",1998-06-08,0.58,0.45,0.748,0.787974683544304,0.39,-0.031,0.2126,0.762452107279693,-0.0098,0.0244,0.757575757575758,0.06,0.1462,-0.0254,0.546666666666667,0,"0","0","6","3"
"160",1998-06-09,0.51,0.4,0.782,0.816455696202532,0.76,-0.0098,-0.0106,0.816091954022989,0.045,0.1406,0.805194805194805,0.04,0.1464,0.1106,0.346666666666667,0,"0","0","6","3"
"161",1998-06-10,0.56,0.4,0.788,0.806962025316456,0.77,0.0692,0.1702,0.854406130268199,0.02,0.106,0.805194805194805,0.04,0.1464,0.1106,0.533333333333333,0,"0","0","6","3"
"162",1998-06-15,0.53,0.28,0.83,0.987341772151899,0.41,0.1304,0.066,0.81992337164751,0.237,-0.044,0.844155844155844,0.15,0.4082,-0.0456,0.213333333333333,0.050363196125908,"0","0","5","7"
"163",1998-06-16,0.47,0.24,0.832,0.930379746835443,0.49,0.1252,0.1126,0.808429118773946,0.2656,0.0572,0.735930735930736,0.23,0.3802,0.0934,0.266666666666667,0,"0","0","6","3"
"164",1998-06-17,0.58,0.44,0.786,0.889240506329114,0.35,0.0606,0.1482,0.854406130268199,0.1306,0.0446,0.792207792207792,0.12,0.1898,0.0068,0.413333333333333,0,"0","0","6","3"
"165",1998-06-18,0.52,0.4,0.814,0.829113924050633,0.77,0.0666,0.2482,0.923371647509579,0.045,0.1406,0.766233766233766,0.53,0.095,0.031,0.48,0,"0","0","6","7"
"166",1998-06-19,0.48,0.37,0.836,0.854430379746835,0.71,0.1016,0.1646,0.850574712643678,0.0938,0.0998,0.748917748917749,0.25,0.115,0.0116,0.493333333333333,0,"0","0","6","3"
"167",1998-06-20,0.47,0.34,0.824,0.89873417721519,0.48,0.0426,0.1284,0.804597701149425,0.0568,0.0398,0.662337662337662,0.71,0.0618,-0.0598,0.44,0,"0","0","6","3"
"168",1998-06-21,0.51,0.3,0.844,0.816455696202532,0.75,-0.0098,-0.0106,0.731800766283525,0.0568,0.0228,0.835497835497836,0.29,0.0348,-0.0016,0.48,0,"0","0","2","3"
"169",1998-06-22,0.47,0.25,0.798,0.854430379746835,0.43,-0.0336,0.113,0.770114942528736,-0.1168,-0.0202,0.727272727272727,0.05,-0.0798,-0.0692,0.52,0,"0","0","1","3"
"170",1998-06-23,0.35,0.21,0.778,0.829113924050633,0.45,-0.0602,0.0666,0.708812260536398,-0.083,0.0906,0.688311688311688,0.16,-0.1024,0.1284,0.546666666666667,0.0895883777239709,"0","0","2","7"
"171",1998-06-24,0.43,0.25,0.828,0.825949367088608,0.6,-0.042,0.1062,0.716475095785441,-0.058,0.1084,0.735930735930736,0.36,-0.0208,0.0464,0.506666666666667,0,"0","0","6","3"
"172",1998-06-25,0.48,0.27,0.8,0.816455696202532,0.67,-0.083,0.0826,0.720306513409962,-0.1148,0.0368,0.766233766233766,0.5,-0.0972,-0.0296,0.48,0.00145278450363196,"0","0","6","7"
"173",1998-06-26,0.37,0.24,0.75,0.784810126582278,0.94,-0.146,0.1072,0.747126436781609,-0.186,0.0636,0.878787878787879,0.24,-0.1116,-0.0402,0.426666666666667,0.0121065375302663,"0","0","5","7"
"174",1998-06-27,0.5,0.21,0.784,0.794303797468354,0.9,-0.0302,0.1222,0.781609195402299,-0.0316,0.0412,0.887445887445887,0.41,-0.096,-0.0476,0.36,0,"0","0","1","7"
"175",1998-06-28,0.44,0.21,0.706,0.80379746835443,0.86,-0.04,0.0764,0.770114942528736,-0.0362,0.0382,0.852813852813853,0.78,-0.1442,-0.024,0.386666666666667,0.0726392251815981,"0","0","2","7"
"176",1998-06-29,0.51,0.32,0.782,0.784810126582278,0.79,0.0058,0.1178,0.708812260536398,-0.015,0.0902,0.87012987012987,0.18,-0.1286,0.0386,0.506666666666667,0.00387409200968523,"0","0","3","3"
"177",1998-06-30,0.37,0.27,0.808,0.800632911392405,0.61,0.0444,0.1274,0.716475095785441,0.0012,0.0186,0.922077922077922,0.02,-0.1126,-0.041,0.493333333333333,0.00484261501210654,"0","0","6","3"
"178",1998-07-01,0.37,0.19,0.834,0.860759493670886,0.49,-0.0078,0.0084,0.731800766283525,-0.066,-0.0374,0.805194805194805,0.41,0.043,-0.0288,0.466666666666667,0.00968523002421308,"0","0","1","7"
"179",1998-07-02,0.52,0.23,0.794,0.870253164556962,0.4,-0.049,0.0432,0.727969348659004,-0.134,-0.0174,0.835497835497836,0.3,-0.0924,-0.0432,0.48,0,"0","0","4","3"
"180",1998-07-03,0.52,0.28,0.686,0.80379746835443,0.85,-0.0704,0.1334,0.793103448275862,-0.0862,0.0804,0.826839826839827,0.45,-0.0382,0.0274,0.506666666666667,0.0222760290556901,"0","0","2","8"
"181",1998-07-04,0.4,0.27,0.792,0.848101265822785,0.54,0.1048,0.214,0.716475095785441,0.1206,0.2284,0.80952380952381,0.76,-0.0354,0.0504,0.533333333333333,0,"0","0","6","3"
"182",1998-07-05,0.38,0.21,0.822,0.920886075949367,0.23,0.0236,0.0746,0.777777777777778,0.0772,0.038,0.805194805194805,0.63,0.0182,-0.0086,0.52,0,"0","0","1","3"
"183",1998-07-06,0.42,0.18,0.854,0.930379746835443,0.27,-0.0054,0.0316,0.793103448275862,0.0362,-0.0308,0.80952380952381,0.67,-0.047,-0.0602,0.493333333333333,0,"0","0","2","3"
"184",1998-07-07,0.41,0.24,0.828,0.84493670886076,0.66,-0.0098,-0.0106,0.689655172413793,-0.066,-0.0016,0.80952380952381,0.36,-0.0208,0.0062,0.506666666666667,0,"0","0","6","3"
"185",1998-07-08,0.46,0.24,0.814,0.882911392405063,0.53,-0.0194,0.063,0.827586206896552,-0.1228,-0.0166,0.891774891774892,0.27,-0.0658,-0.019,0.453333333333333,0,"0","0","3","3"
"186",1998-07-09,0.41,0.23,0.846,0.84493670886076,0.68,0.0058,0.0468,0.78544061302682,-0.08,0.0398,0.874458874458874,0.42,-0.1106,0.0062,0.506666666666667,0,"0","0","6","3"
"187",1998-07-10,0.42,0.25,0.864,0.889240506329114,0.58,0.0074,0.0234,0.78544061302682,-0.0426,0.0062,0.887445887445887,0.1,-0.0618,0.0184,0.493333333333333,0,"0","0","6","3"
"188",1998-07-11,0.42,0.27,0.874,0.873417721518987,0.64,0.043,0.0306,0.773946360153257,0.0292,0.0232,0.926406926406926,0.15,0.0348,-0.0486,0.48,0,"0","0","6","3"
"189",1998-07-12,0.46,0.33,0.872,0.936708860759494,0.23,0.0932,0.032,0.796934865900383,0.056,0.004,0.926406926406926,0.17,0.0916,-0.082,0.413333333333333,0,"0","0","6","3"
"190",1998-07-13,0.49,0.31,0.818,0.908227848101266,0.5,0.1132,0.0262,0.816091954022989,0.0768,-0.0136,0.796536796536796,0.66,0.08,-0.1096,0.346666666666667,0,"0","0","5","7"
"191",1998-07-14,0.49,0.24,0.852,0.882911392405063,0.62,0.182,0.0294,0.762452107279693,0.192,0.0054,0.80952380952381,0.54,0.1162,-0.0256,0.293333333333333,0.162227602905569,"0","0","5","7"
"192",1998-07-15,0.38,0.15,0.786,0.832278481012658,0.76,0.0808,0.0094,0.731800766283525,0.1288,-0.0428,0.770562770562771,0.44,8e-04,0.0306,0.373333333333333,0,"0","0","5","5"
"193",1998-07-16,0.42,0.22,0.862,0.84493670886076,0.76,-0.0098,-0.0106,0.71264367816092,-0.0186,-0.013,0.783549783549784,0.43,-0.0974,-0.0726,0.48,0,"0","0","6","3"
"194",1998-07-17,0.48,0.25,0.87,0.84493670886076,0.76,-0.0098,-0.0106,0.71264367816092,-0.066,-0.0404,0.822510822510822,0.32,-0.0618,-0.0726,0.44,0.00871670702179177,"0","0","5","7"
"195",1998-07-18,0.36,0.15,0.83,0.816455696202532,0.66,-0.0098,-0.0106,0.739463601532567,0.0238,-0.0308,0.822510822510822,0.3,-0.0134,-0.054,0.493333333333333,0,"0","0","2","3"
"196",1998-07-19,0.34,0.19,0.806,0.84493670886076,0.66,-0.0098,-0.0106,0.689655172413793,-0.0102,0.0136,0.787878787878788,0.3,0.0264,-0.0392,0.493333333333333,0,"0","0","1","7"
"197",1998-07-20,0.38,0.18,0.814,0.84493670886076,0.66,-0.0098,-0.0106,0.670498084291188,-0.0102,0.0136,0.714285714285714,0.3,0.0476,-0.0392,0.506666666666667,0,"0","0","4","7"
"198",1998-07-21,0.44,0.19,0.816,0.822784810126582,0.66,-0.0404,0.0508,0.724137931034483,-0.0812,-0.0036,0.770562770562771,0.21,-0.0354,-0.0122,0.506666666666667,0,"0","0","2","7"
"199",1998-07-22,0.41,0.18,0.784,0.800632911392405,0.72,0.0334,0.0628,0.716475095785441,-0.0294,0.0106,0.787878787878788,0.59,-0.0274,0.0554,0.493333333333333,0,"0","0","1","7"
"200",1998-07-23,0.46,0.22,0.814,0.84493670886076,0.76,-0.0098,-0.0106,0.689655172413793,-0.0102,0.0084,0.835497835497836,0.3,-0.0132,-0.0608,0.506666666666667,0,"0","0","1","3"
"201",1998-07-24,0.45,0.21,0.844,0.829113924050633,0.67,0.0298,0.0362,0.724137931034483,0.0046,0.0084,0.818181818181818,0.34,0.0672,-0.0558,0.506666666666667,0,"0","0","1","3"
"202",1998-07-25,0.43,0.25,0.826,0.854430379746835,0.54,0.0192,0.0504,0.766283524904214,-0.0132,-0.0024,0.844155844155844,0.15,-0.0132,-0.0722,0.52,0,"0","0","1","3"
"203",1998-07-26,0.46,0.21,0.848,0.892405063291139,0.38,0.0604,0.052,0.724137931034483,0.033,-0.0078,0.779220779220779,0.59,-0.099,-0.0064,0.546666666666667,0,"0","0","1","3"
"204",1998-07-27,0.41,0.23,0.846,0.89873417721519,0.19,0.0566,0.0408,0.685823754789272,-0.0288,-0.0404,0.805194805194805,0.79,-0.1094,-0.0096,0.52,0,"0","0","2","3"
"205",1998-07-28,0.44,0.25,0.832,0.841772151898734,0.7,0.0022,-0.015,0.731800766283525,-0.155,-0.0016,0.80952380952381,0.44,-0.1108,0.0158,0.493333333333333,0,"0","0","1","7"
"206",1998-07-29,0.44,0.26,0.824,0.84493670886076,0.76,-0.0098,-0.0106,0.731800766283525,-0.066,0.0084,0.835497835497836,0.42,-0.0972,-0.0296,0.506666666666667,0,"0","0","6","3"
"207",1998-07-30,0.44,0.28,0.838,0.873417721518987,0.45,0.1412,-0.0072,0.754789272030651,0.1192,0.0228,0.844155844155844,0.28,-0.0178,-0.0114,0.48,0,"0","0","6","3"
"208",1998-07-31,0.34,0.18,0.882,0.936708860759494,0.14,0.0388,0.0046,0.766283524904214,0.0128,-0.004,0.800865800865801,0.28,-0.0582,0.0158,0.533333333333333,0,"0","0","6","3"
"209",1998-08-01,0.31,0.17,0.882,0.936708860759494,0.41,-0.095,-0.0174,0.75095785440613,-0.1036,-0.0592,0.826839826839827,0.19,-0.0992,-0.0212,0.546666666666667,0,"1","1","2","3"
"210",1998-08-02,0.35,0.18,0.89,0.905063291139241,0.64,-0.0658,-0.0894,0.739463601532567,-0.0896,-0.0398,0.83982683982684,0.17,-0.0866,-0.0556,0.506666666666667,0,"1","1","6","3"
"211",1998-08-03,0.54,0.17,0.86,0.854430379746835,0.74,-0.0318,-0.031,0.731800766283525,-0.1106,-0.1914,0.822510822510822,0.62,-0.047,-0.076,0.453333333333333,0.00145278450363196,"0","0","1","7"
"212",1998-08-04,0.45,0.2,0.844,0.810126582278481,0.63,-0.0732,-0.0124,0.754789272030651,-0.1688,-0.0974,0.861471861471861,0.12,-0.0686,-0.0436,0.466666666666667,0,"0","0","1","3"
"213",1998-08-05,0.37,0.16,0.844,0.79746835443038,0.6,-0.0726,-0.0468,0.762452107279693,-0.0964,-0.0738,0.848484848484849,0.09,0.0328,0.0048,0.493333333333333,0.0246973365617433,"0","0","5","7"
"214",1998-08-06,0.48,0.25,0.78,0.84493670886076,0.76,-0.0098,-0.0106,0.689655172413793,0.016,-0.0076,0.783549783549784,0.3,-0.0566,-0.0126,0.466666666666667,0,"0","0","5","3"
"215",1998-08-07,0.32,0.14,0.692,0.816455696202532,0.76,-0.0098,-0.0106,0.689655172413793,0.0116,-0.0044,0.783549783549784,0.3,8e-04,-0.0302,0.453333333333333,0.0726392251815981,"0","0","6","5"
"216",1998-08-08,0.34,0.17,0.798,0.80379746835443,0.55,0.155,0.0374,0.697318007662835,0.246,0.0546,0.774891774891775,0.75,0.187,0.108,0.493333333333333,0,"0","0","2","7"
"217",1998-08-09,0.41,0.17,0.84,0.829113924050633,0.54,0.0462,0,0.693486590038314,0.1084,-0.03,0.731601731601731,0.41,0.135,0.0106,0.573333333333333,0,"0","0","1","7"
"218",1998-08-10,0.29,0.17,0.832,0.838607594936709,0.66,-0.0174,-0.0054,0.704980842911877,0.011,-0.0358,0.822510822510822,0.12,0.0264,-0.0392,0.546666666666667,0.00726392251815981,"0","0","1","3"
"219",1998-08-11,0.38,0.18,0.826,0.841772151898734,0.54,-0.0462,0.025,0.701149425287356,-0.0526,-0.0058,0.805194805194805,0.12,0.0242,0.007,0.48,0,"0","0","1","3"
"220",1998-08-12,0.42,0.19,0.858,0.848101265822785,0.63,-0.0286,0.0418,0.716475095785441,-0.0074,0.0278,0.822510822510822,0.16,0.0408,-0.0132,0.466666666666667,0,"0","0","2","7"
"221",1998-08-13,0.67,0.26,0.824,0.838607594936709,0.6,0.037,0.0194,0.724137931034483,0.0326,0.0066,0.783549783549784,0.4,0.151,-0.016,0.506666666666667,0,"0","0","5","7"
"222",1998-08-14,0.62,0.15,0.704,0.781645569620253,0.94,0.0734,-0.0106,0.632183908045977,0.0466,0.0136,0.787878787878788,0.53,-0.0148,0.0386,0.466666666666667,0.0184019370460048,"0","0","2","7"
"223",1998-08-15,0.3,0.14,0.798,0.813291139240506,0.69,0.1462,0.0276,0.724137931034483,0.1544,-0.0036,0.770562770562771,0.84,0.1322,0.0428,0.36,0,"1","1","5","7"
"224",1998-08-16,0.35,0.16,0.78,0.756329113924051,0.84,0.059,0.0244,0.708812260536398,0.0606,0.013,0.800865800865801,0.21,0.1214,-0.0566,0.413333333333333,0,"0","0","4","7"
"225",1998-08-17,0.45,0.1,0.782,0.838607594936709,0.62,0.0344,0.043,0.704980842911877,0.0384,-0.0258,0.844155844155844,0.21,0.0056,-0.0012,0.466666666666667,0.146246973365617,"0","0","2","7"
"226",1998-08-18,0.43,0.14,0.754,0.816455696202532,0.7,-0.0094,0.0608,0.697318007662835,-0.0086,-0.0016,0.774891774891775,0.74,-0.0174,0.0296,0.533333333333333,0.0145278450363196,"0","0","2","7"
"227",1998-08-19,0.4,0.15,0.804,0.825949367088608,0.64,-0.0174,-0.0434,0.71264367816092,-0.0448,-0.0594,0.848484848484849,0.41,-0.0338,-0.0674,0.48,0,"0","0","2","7"
"228",1998-08-20,0.37,0.16,0.806,0.800632911392405,0.79,-0.1204,-0.0428,0.735632183908046,-0.1676,-0.0782,0.805194805194805,0.2,-0.1528,-0.0642,0.453333333333333,0.0886198547215497,"0","0","2","7"
"229",1998-08-21,0.44,0.27,0.714,0.800632911392405,0.77,-0.1724,0.0036,0.716475095785441,-0.2088,0.0286,0.818181818181818,0.68,-0.2726,0.0112,0.48,0.05181598062954,"0","0","6","7"
"230",1998-08-22,0.41,0.3,0.662,0.778481012658228,0.82,-0.2814,0.1144,0.747126436781609,-0.2356,0.046,0.852813852813853,0.87,-0.1446,0.0812,0.48,0.0750605326876513,"0","0","6","5"
"231",1998-08-23,0.32,0.21,0.718,0.79746835443038,0.78,-0.1028,0.0746,0.743295019157088,-0.0874,0.0722,0.852813852813853,0.62,-0.0692,0.0024,0.453333333333333,0,"0","0","6","7"
"232",1998-08-24,0.31,0.15,0.774,0.825949367088608,0.73,-0.1006,0.0724,0.739463601532567,-0.047,0.0162,0.861471861471861,0.46,-0.0214,-0.0404,0.413333333333333,0,"0","0","2","7"
"233",1998-08-25,0.47,0.13,0.776,0.822784810126582,0.76,-0.0902,0.0256,0.78544061302682,-0.027,-0.0186,0.883116883116883,0.34,-6e-04,-0.0106,0.4,0.0135593220338983,"0","0","1","7"
"234",1998-08-26,0.32,0.15,0.81,0.838607594936709,0.66,-0.0194,-0.016,0.747126436781609,-0.1264,-0.0622,0.822510822510822,0.17,-0.0704,0.0424,0.36,0,"0","1","4","3"
"235",1998-08-27,0.21,0.11,0.816,0.84493670886076,0.75,-0.0534,-0.0428,0.816091954022989,-0.156,-0.0226,0.917748917748918,0.01,-0.1074,0.0444,0.413333333333333,0,"0","0","4","3"
"236",1998-08-28,0.27,0.13,0.822,0.860759493670886,0.66,-0.0954,-0.0256,0.701149425287356,-0.066,-0.0746,0.83982683982684,0.15,-0.1798,-0.1648,0.44,0,"0","1","2","3"
"237",1998-08-29,0.21,0.12,0.848,0.841772151898734,0.83,-0.0736,-0.0742,0.789272030651341,-0.1372,-0.002,0.861471861471861,0.16,-0.03,0.0642,0.426666666666667,0,"0","0","5","7"
"238",1998-08-30,0.29,0.17,0.778,0.886075949367089,0.64,-0.0826,-0.0436,0.75095785440613,-0.086,-0.034,0.787878787878788,0.37,0.0094,0.0528,0.413333333333333,0.0246973365617433,"1","1","2","7"
"239",1998-08-31,0.4,0.17,0.746,0.794303797468354,0.85,-0.085,0.0228,0.704980842911877,-0.1138,0.0442,0.779220779220779,0.42,-0.009,0.0808,0.413333333333333,0,"0","0","2","7"
"240",1998-09-01,0.39,0.21,0.778,0.80379746835443,0.71,-0.1734,-0.0188,0.704980842911877,-0.156,-0.0456,0.787878787878788,0.62,-0.0294,0.0106,0.346666666666667,0,"0","0","3","7"
"241",1998-09-02,0.39,0.19,0.81,0.79746835443038,0.68,-0.2572,-0.1316,0.754789272030651,-0.2428,-0.083,0.891774891774892,0.22,-0.0566,-0.0592,0.226666666666667,0,"0","0","4","3"
"242",1998-09-03,0.22,0.11,0.83,0.822784810126582,0.54,-0.0632,-0.147,0.731800766283525,-0.0522,-0.2114,0.891774891774892,0.14,0.1108,-0.1716,0.253333333333333,0,"1","1","4","6"
"243",1998-09-04,0.42,0.17,0.814,0.85126582278481,0.44,-0.0476,-0.0634,0.739463601532567,-0.1052,-0.175,0.865800865800866,0.05,-0.077,-0.0918,0.346666666666667,0,"1","1","4","5"
"244",1998-09-05,0.44,0.21,0.784,0.816455696202532,0.45,-0.0376,0.057,0.816091954022989,-0.0442,-0.0056,0.800865800865801,0.1,-0.081,-0.0318,0.44,0,"0","0","4","5"
"245",1998-09-06,0.38,0.16,0.732,0.794303797468354,0.77,-0.0974,0.0676,0.693486590038314,-0.0796,0.0704,0.735930735930736,0.44,-0.0994,-0.0368,0.493333333333333,0.0653753026634383,"0","0","2","7"
"246",1998-09-07,0.45,0.26,0.766,0.756329113924051,0.86,-0.1374,-0.003,0.639846743295019,-0.123,-0.0204,0.774891774891775,0.54,-0.071,0.0036,0.466666666666667,0,"0","0","6","7"
"247",1998-09-08,0.44,0.26,0.732,0.765822784810127,0.85,-0.1326,0.0416,0.716475095785441,-0.142,0.0148,0.857142857142857,0.4,-0.0134,-0.0514,0.346666666666667,0.0062953995157385,"0","0","2","7"
"248",1998-09-09,0.59,0.37,0.77,0.794303797468354,0.76,-0.261,-0.0228,0.720306513409962,-0.253,-0.0446,0.844155844155844,0.29,-0.2056,-0.0592,0.32,0.00145278450363196,"0","0","6","7"
"249",1998-09-10,0.77,0.6,0.612,0.762658227848101,0.84,-0.3154,-0.008,0.724137931034483,-0.2476,0.054,0.887445887445887,0.81,-0.2254,0.0088,0.32,0.223728813559322,"0","0","6","1"
"250",1998-09-11,0.75,0.49,0.672,0.806962025316456,0.9,-0.3062,0.2778,0.735632183908046,-0.1238,0.2656,0.887445887445887,0.77,-0.1058,0.1938,0.28,0.591767554479419,"0","0","5","1"
"251",1998-09-12,0.48,0.34,0.66,0.800632911392405,0.98,0.0698,0.3872,0.773946360153257,0.1056,0.3418,0.930735930735931,0.82,0.17,0.2944,0.2,0.0430992736077482,"0","0","6","5"
"252",1998-09-13,0.28,0.16,0.7,0.816455696202532,0.89,-0.0098,0.3092,0.632183908045977,-0.01,0.0452,0.787878787878788,0.5,0.0322,0.01,0.226666666666667,0.0687651331719128,"0","0","2","5"
"253",1998-09-14,0.36,0.17,0.686,0.79746835443038,0.85,-0.0712,0.2004,0.754789272030651,-0.0352,0.1436,0.926406926406926,0.7,0.0018,0.1636,0.266666666666667,0.0174334140435835,"0","0","1","7"
"254",1998-09-15,0.38,0.24,0.666,0.762658227848101,0.94,-0.1162,0.2012,0.758620689655172,-0.0446,0.1368,0.779220779220779,0.62,0.052,0.118,0.346666666666667,0.0600484261501211,"0","0","6","7"
